82960193,164044808
82960193,172236755
82960193,158994241
82960193,233322227
82960193,322168752
82960193,83429853
125776984,205141116
130024029,320345971
130024029,365058579
130024029,365058579
82960193,348306550
82960193,362276788
130024029,138105088
82960193,12300541
82960193,222465213
82960193,24295599
66141533,221318006
82960193,355254098
82960193,12513916
82960193,254970968
82960193,301073700
82960193,346512040
82960193,242097250
82960193,328390261
82960193,372188556
82960193,112869245
82960193,28781632
82960193,339734193
82960193,171999138
82960193,68902196
82960193,125780307
82960193,132538151
82960193,386616540
82960193,386616540
82960193,386616540
82960193,46607596
82960193,287833380
83764719,177335162
132058405,276501314
132058405,276501314
132058405,236131146
74577535,161799979
133425852,124715396
133425852,283993410
133425852,257865736
133425852,140327094
133425852,140327094
133425852,6014692
133425852,140327094
133425852,140327094
38294231,305716914
92147618,315372480
92147618,315372480
92147618,315372480
30838173,232001726
30838173,219982815
38294231,121633481
38294231,270741580
133425852,198529492
133425852,375704369
5694160,85325549
5694160,218247644
133425852,364890763
5694160,218247644
5694160,85325549
133425852,9037072
5694160,361995780
133425852,198529492
133425852,282654033
133425852,364890763
133425852,324505746
133425852,163404474
133425852,364890763
133425852,278766628
133425852,393691195
5694160,188806292
5694160,106038137
5694160,287499843
5694160,287499843
5694160,274264200
29791483,112891956
30838173,113682535
30838173,113682535
30838173,164052214
99018543,161202881
84892889,348524765
84892889,47158538
84892889,212927117
99018543,161202881
99018543,132644934
84892889,33419345
66205819,263734780
31190628,150900586
31190628,380212413
31190628,154451531
31190628,237145613
475826,170838552
104139699,236323191
104139699,151775522
70240139,17094644
17878712,138586754
70240139,388697747
70240139,157781227
22555846,363915686
64318871,4479662
38478428,98328029
22555846,257782009
22555846,80384320
22555846,80384320
38897535,281444371
38478428,106927108
38478428,106927108
38478428,287186237
28743854,130918532
28743854,353834740
70212546,108909481
36886776,32898424
36886776,97956173
36886776,138150407
117026591,191476833
117026591,266576265
117026591,182526452
117026591,153726026
36886776,204153448
36886776,236106990
36886776,236106990
36886776,182820261
117026591,10465995
117026591,146797586
117026591,231784171
117026591,299507359
55305887,387920379
55305887,95895851
40282906,342395782
55305887,342333832
46486820,220097524
71142425,211817489
71142425,126809802
59864388,322216249
59864388,369244453
59864388,339275396
59864388,369244453
59864388,369244453
70240139,58921665
59864388,214158603
59864388,269023641
59864388,184119266
59864388,241588739
59864388,74089426
59864388,362879849
59864388,365083931
59864388,362879849
59864388,175686029
7196391,175287583
7196391,175287583
49542384,240842034
49542384,397343699
49542384,241117635
49542384,136516635
73024133,266279081
73024133,145998372
73024133,329514787
102404735,398272295
73024133,78529264
73024133,78529264
67021316,288487347
85660451,225421698
82295636,52278573
82295636,87541893
82295636,54976755
19640858,63533532
19640858,401367654
19640858,198820669
19640858,360406637
19640858,5279924
19640858,159490974
19640858,146704199
19640858,146704199
17785864,209774362
58902373,346187061
8388321,94455963
58902373,346187061
113283932,192764130
113283932,337652115
113283932,337652115
113283932,36741627
113283932,307885015
113283932,181651705
113283932,21543584
58902373,38458751
113283932,180779100
58902373,38593600
113283932,119692100
113283932,21543584
113283932,119692100
113283932,382703266
58902373,148780112
58902373,148780112
113283932,80384320
113283932,215377557
113283932,260721263
113283932,392325762
113283932,399190193
113283932,80384320
113283932,283773194
113283932,10409327
113283932,102926274
88643555,179951303
113283932,297861454
113283932,290209676
113283932,197907874
113283932,213751538
113283932,297861454
113283932,262340851
113283932,92166285
113283932,92166285
113283932,279060565
113283932,279060565
113283932,176505884
108473071,174399594
108473071,364513379
75301293,237514606
120193112,248526342
75301293,185474442
79266183,57354713
139262063,392533387
139262063,148341295
139262063,65475685
101256818,403279828
21161768,195498591
68358561,356724528
68358561,356724528
68358561,320345971
33303512,1219161
33303512,71042139
33303512,114639771
118745234,344464467
118745234,310965147
33303512,132677535
33303512,393439469
33303512,139341235
33303512,285227035
33303512,285227035
33303512,54922221
33303512,132418174
33303512,285227035
33303512,364698115
33303512,285227035
33303512,285227035
33303512,341600857
132688030,183503329
33303512,345122504
132688030,130894527
132688030,100281976
132688030,320937911
132688030,310676692
132688030,110871644
132688030,107492792
132688030,209330998
132688030,123236979
132688030,151227740
17114423,344628545
17114423,327661557
44710562,286882198
17114423,180087784
17114423,4713088
17114423,4713088
39421120,363127570
39421120,55251466
39421120,363127570
39421120,170995045
39421120,245448921
37275754,380443651
37275754,380443651
37275754,358341436
37275754,31718590
74314315,124619121
22076896,370737003
74314315,345398269
74314315,29170327
74314315,345398269
67759870,20448983
6566040,193898279
132155086,225308090
67759870,220794695
137970629,229952820
79807626,281734964
79807626,200449978
79807626,11947324
79807626,210280106
79807626,86412918
33298619,151227740
79807626,311370634
79807626,363274191
79807626,43669323
137970629,227754019
79807626,76009802
79807626,272603419
79807626,217664198
79807626,363467206
57857118,225855897
9868602,375118536
9868602,375118536
42450575,339567999
89953122,291304195
74314315,239371589
74314315,358825039
74314315,189486321
74314315,358825039
74314315,189486321
74314315,253383330
74314315,345358147
74314315,318809629
43472060,164800208
43472060,4672044
43472060,96341161
43472060,246138968
49614536,402503105
49614536,125805813
54053723,283373370
54053723,43710150
54053723,37658115
54053723,37658115
54053723,143154757
54053723,261712112
54053723,261712112
103610059,324646538
88055926,51381014
59779793,185839769
94654581,291721361
94654581,244760239
91201929,92005082
66831202,67812876
66831202,367741672
109390378,267599868
109390378,6198270
102281568,271612507
102281568,323063121
102281568,299041721
102281568,75515226
102281568,253143626
102281568,253143626
102281568,306280426
102281568,273437313
102281568,279487212
102281568,248060718
102281568,71627743
102281568,289415095
102281568,29242040
102281568,261533327
102281568,315720234
102281568,138442442
102281568,336529818
66831202,61420893
66831202,102139556
66831202,225099662
65949779,394347794
72375683,298585583
72375683,394350486
72375683,302948133
43264060,38129298
107487112,139465001
21978171,47611881
84556930,12093898
127619887,402084209
127619887,251607954
127619887,381231757
127619887,130015380
127619887,47126172
127619887,326819484
127619887,324106060
127619887,220925275
69613205,239289462
127619887,220925275
127619887,389559288
127619887,322768516
21978171,3124149
127619887,85123340
21978171,31713993
127619887,294359559
127619887,206517145
21978171,387874704
99172303,181651705
99172303,33813673
21978171,347303736
99172303,87007566
99172303,227774942
127619887,144038309
127619887,381231757
99172303,252265781
127619887,230080769
21978171,375376457
115003511,395983629
91675566,165821401
91675566,265263292
91675566,155383965
91675566,72022249
127619887,389022104
127619887,89661178
127619887,277576296
127619887,228731337
127619887,364670177
127619887,48177395
127619887,64574951
127619887,194217172
127619887,201872778
127619887,6517036
127619887,294372947
127619887,199738578
127619887,150854955
127619887,77244375
127619887,85629504
127619887,85629504
123108236,357502142
123108236,126655093
123108236,378197408
123108236,152773881
123108236,134406730
123108236,152773881
123108236,57693485
123108236,142951933
123108236,268323981
123108236,320895250
7234861,45467571
101150402,236601182
101150402,236601182
101150402,313398574
101150402,313398574
101150402,14754820
101150402,41548174
7234861,111237262
7234861,11796494
127698085,394206497
132729970,389202169
132729970,257852187
101150402,26335953
22139217,249872261
8119848,83141240
8119848,332420643
8119848,272527631
8119848,251820738
8119848,174059953
8119848,328725659
8119848,354885569
8119848,101780565
8119848,157256431
8119848,245105090
8119848,245105090
33359405,160643286
124633651,333679471
124633651,333679471
33359405,14832508
33359405,241275770
33359405,61499793
33359405,156718555
34424883,357844526
15957740,92867192
15957740,78995479
15957740,395428779
130946680,125629709
86748372,10832117
86748372,192785459
130946680,385670578
130946680,385670578
86748372,293351745
15957740,247691371
15957740,207933910
15957740,190883425
15957740,207933910
135537004,23828907
135537004,23828907
19708378,330673090
135537004,39786017
21085638,106038137
21085638,114854384
135858331,403332866
135858331,207636789
49546726,21648519
54660744,27436883
54660744,21891177
54660744,21891177
34424883,252111248
21332019,122502872
21332019,268349571
23316310,104723789
23574912,58269432
140662618,303015833
140662618,221717383
140662618,304678203
24495605,311915381
24495605,86862813
24495605,86862813
24495605,88520903
24495605,354452699
24495605,354452699
24495605,354452699
24495605,312680737
24495605,293314451
24495605,173747167
24495605,357408732
115374248,327723676
27141122,230167536
27141122,57086631
27141122,230167536
27141122,304608951
27141122,275542548
27141122,203050561
27141122,84461028
27141122,102389793
27141122,98831197
27141122,157764542
27141122,180333404
27141122,180333404
27141122,118675191
28308227,217537057
60660467,90454705
62409605,171296485
62409605,118227805
62409605,346005006
67229067,358531094
42501145,232690977
67229067,173833471
42501145,364890763
42501145,394573872
33829137,73594949
42501145,168911268
42501145,150050757
97357434,289529760
42501145,232690977
42501145,232690977
42501145,232690977
42501145,232690977
97357434,47607572
48951212,372985660
42501145,256415492
42501145,291274583
42501145,395983629
42501145,361002074
42501145,270825574
128519725,290602202
42501145,42598784
128519725,356751752
42501145,322609227
128519725,10406105
90792846,301069673
90792846,301069673
90792846,114839528
90792846,114839528
90792846,109786735
90792846,299798431
82926163,328225528
55639966,273090591
82926163,328225528
82926163,328225528
82926163,91343394
82926163,380718825
82926163,92868224
82926163,231290658
82926163,120085331
82926163,213932725
97291358,232112685
97291358,232112685
5942869,10328862
97291358,106038137
97291358,106038137
97291358,232112685
97291358,103458823
5942869,290933935
97291358,232112685
5942869,282791444
97291358,198529492
97291358,338839367
97291358,98533687
97291358,68183026
97291358,199387239
97291358,199387239
99796192,309594219
5942869,349861060
5942869,121769497
5942869,97486744
5942869,1768022
11431275,49680112
63727001,126655093
63727001,82942532
63727001,229359634
63727001,207910657
94637132,46238143
94637132,46238143
94637132,339772060
94637132,339772060
94637132,165609391
28293619,191890087
94637132,178237408
94637132,158968452
94637132,158968452
102014015,212037305
102014015,163154888
94637132,173822561
94637132,371272039
94637132,371272039
104298835,228946871
94637132,371272039
94637132,261780392
104298835,357795701
105919960,15495785
135889836,327077506
135889836,158421713
135889836,327077506
135889836,272603512
120329032,387529962
120329032,404290624
120329032,362914585
91823027,286425603
135889836,338844100
109056742,42303094
105919960,403301367
105919960,342237911
105919960,255523950
105919960,227344465
105919960,90755208
91823027,243978811
109056742,288303237
109056742,288303237
110893699,387920379
13933918,190157809
120329032,391791385
120329032,94459073
120329032,165403092
120329032,267318651
120329032,364079561
120329032,32696112
30353552,351539329
120609448,142158676
120609448,231023197
120609448,231023197
120609448,231023197
122721008,347643082
101698393,368728488
101698393,148739313
101698393,153736327
101698393,340811229
101698393,147412540
101698393,320729137
101698393,148739313
101698393,153736327
101698393,329411107
101698393,148739313
101698393,329967021
101698393,148739313
119627646,224592143
119627646,224592143
101698393,110180436
101698393,398493049
101698393,110180436
101698393,357408732
101698393,265042251
101698393,306360399
101698393,215267411
101698393,202500414
101698393,104447998
101698393,70158590
125193088,183503329
125193088,351448429
125193088,276234822
125193088,298232102
125193088,164308506
125193088,348585128
122721008,42127628
122721008,14887601
122721008,107779544
83960181,235673917
92928708,59484533
92928708,59484533
92928708,39567420
92928708,63366573
92928708,265444457
125193088,29108367
125193088,70174907
125193088,250054430
125193088,388593030
125193088,187412840
39201973,321167343
125193088,403332866
125193088,80384320
125193088,268624584
125193088,378160768
39201973,209937924
39201973,327855169
131283302,280123556
131283302,15369395
131283302,88536969
39201973,45293455
131283302,332928812
131283302,354744279
39201973,321167343
131283302,186920774
131283302,279111402
39201973,145286738
131283302,99550551
131283302,196750359
39201973,145286738
131283302,393867787
131283302,393867787
131283302,63878111
131283302,216970101
131283302,363915686
131283302,109130218
131283302,363915686
131283302,109130218
131283302,304925861
131283302,346191021
131283302,225401095
39201973,124150779
39201973,134747678
39201973,208594677
39201973,300124437
39201973,124150779
95687290,138366078
39201973,124150779
102689410,106038137
102689410,106038137
98084033,225490046
98084033,225490046
131283302,381151337
131283302,223919279
131283302,346018649
131283302,361065038
131283302,299038903
131283302,328855908
131283302,75876463
131283302,328332969
131283302,337270184
131283302,291482468
131283302,158335155
131283302,211131717
131283302,211131717
131283302,243060027
131283302,44379209
131283302,304647091
131283302,225077875
98084033,94629339
131283302,85311173
131283302,327628275
131283302,49816455
98084033,261882479
131283302,49816455
131283302,85311173
131283302,163404474
131283302,43348667
131283302,124887762
131283302,361410849
131283302,124887762
131283302,273332929
131283302,29751925
131283302,124887762
131283302,150737839
131283302,378727451
131283302,190571135
131283302,118395031
131283302,190571135
131283302,190571135
131283302,190571135
131283302,97736557
131283302,238422879
131283302,241001965
131283302,227600695
131283302,227600695
131283302,287614072
131283302,160115384
131283302,114839528
131283302,150737839
131283302,10956026
131283302,188825771
131596907,182449618
131596907,182449618
131596907,299598669
40973276,231131348
40973276,78603831
40973276,176209294
40973276,42017143
40973276,194362912
40973276,310863656
40973276,176230829
40973276,287364158
36525698,119893559
138337202,115432678
138337202,131288872
36525698,201368499
36525698,149244436
36525698,163082193
36525698,119893559
36525698,403992756
40973276,131539828
36525698,145513421
40973276,172090134
40973276,172090134
36525698,70174907
36525698,91161115
36525698,74089426
36525698,230178270
36525698,200077648
36525698,127844963
36525698,84530133
36525698,268800352
36525698,272612496
128589059,387672334
128589059,282698358
5154444,321600109
128589059,298069695
130766413,122642354
13161427,134170107
13161427,192884617
13161427,258850130
13161427,363768038
13161427,164465081
13161427,47120558
133391467,136372257
37426111,330220713
37426111,40764563
37426111,381975655
18205111,111431577
18205111,117586135
18205111,57931888
18205111,57931888
18205111,83826047
18205111,117586135
24262504,275648743
29699014,384740246
56423900,342008556
37447725,367079577
37447725,367079577
59659116,355633036
59659116,329262102
59659116,24547524
59659116,171575954
37447725,254340500
37447725,226429331
37447725,120443876
59659116,288328340
59659116,185975363
59659116,357370528
59659116,191360211
59659116,82689507
44908934,22519591
44908934,22519591
44908934,22519591
48677702,169110104
59659116,288338854
59659116,240946475
59659116,127540418
59659116,228193170
59659116,377309255
59659116,45204381
59659116,279578859
59659116,203212664
59659116,261200725
59659116,327286679
59659116,34370081
59659116,84317185
59659116,115797664
50553250,313398574
43857558,245645841
43857558,14684067
36233277,223661483
36233277,101692064
36233277,208370532
36233277,144810779
36233277,261841913
36233277,261841913
36233277,223661483
36233277,184017439
36233277,144810779
50553250,10406105
72442904,67743156
66150030,251078239
75321622,189106341
75321622,213069379
75321622,295953639
77868658,130152060
68265275,112891956
106053650,287616445
106053650,287616445
106053650,243978811
75321622,185095496
75321622,350288584
66866811,400475143
66866811,400475143
36233277,22291672
36233277,215683083
36233277,212643773
36233277,177350853
36233277,232190487
36233277,192192635
36233277,382492264
36233277,362939466
36233277,167899689
36233277,59845058
36233277,367134405
36233277,57513118
36233277,139077782
36233277,169610186
36233277,75278190
36233277,93026955
36233277,223605365
36233277,226571520
36233277,136131790
36233277,29150804
36233277,382271442
36233277,91207041
36233277,362722992
36233277,118720693
36233277,51918860
36233277,388287963
36233277,392221825
36233277,37818252
36233277,145657270
77945945,35241316
77945945,267680247
36233277,223583255
77945945,35241316
36233277,223583255
36233277,375074128
36233277,221651780
36233277,250065614
36233277,223528051
36233277,65697241
36233277,115595020
36233277,6518841
36233277,227471183
117044327,148781661
117044327,82517461
83679249,219336000
83679249,37381154
83679249,206062033
83679249,132178312
83679249,137359293
86038768,138105088
83679249,105869373
117044327,335842092
81076699,54319755
73234758,136038541
81076699,397675174
81076699,381307917
81076699,11843703
81076699,11843703
81076699,11843703
51204443,374940314
112711623,80175453
101570549,149878779
101570549,66726873
101570549,103390110
101570549,253807954
101570549,22477731
101570549,126287505
92954093,196219068
92954093,199478696
92954093,196219068
92954093,196219068
92954093,260721263
111820958,271238794
92954093,220137725
92954093,278822047
92954093,278822047
92954093,204661158
92954093,244781188
92954093,259300321
92954093,368378770
111820958,339103618
111820958,197772864
111820958,253092935
62571710,139845830
62571710,286882198
62571710,107496183
101570549,370968593
101570549,364847742
101570549,45883782
101570549,2721777
101570549,218547629
22188362,101697243
22188362,102113175
22188362,101697243
11313328,384242878
11313328,106259504
11313328,43104005
11313328,371827800
11313328,259455470
11313328,50881823
120698813,52623291
120698813,52623291
120698813,138105088
92954093,322024354
120698813,138105088
92954093,269119571
92954093,110942745
92954093,6777972
92954093,26399862
120698813,31070626
120698813,31070626
120698813,31070626
102930156,176954929
59894542,122437348
124614349,333462953
124614349,131630954
124614349,18573486
124614349,192028407
124614349,172295191
124614349,126413359
124614349,130016839
124614349,217906433
124614349,81463585
124614349,188760165
124614349,262911124
124614349,236516624
124614349,334880514
124614349,314532347
124614349,334880514
73138544,70174907
73138544,245160671
114307712,111737072
140332109,397296701
118061360,174007446
118061360,174007446
118061360,354898061
118061360,206373213
14447131,358119999
133203992,140789811
14447131,108677211
14447131,224988901
14447131,191126406
14447131,290896241
14447131,394699575
27840504,50891165
27840504,353471902
27840504,43009225
88815441,150012759
88815441,257649109
88815441,4813740
131254719,235052135
131254719,366042021
131254719,46947604
131254719,44849710
131254719,148274393
131254719,199452586
131254719,366042021
27840504,329384776
27840504,295994408
14447131,238659538
14447131,170004329
14447131,373305720
14447131,90551867
14447131,90551867
14447131,90551867
88815441,286820844
88815441,101400095
88815441,193185082
88815441,386283305
88815441,386283305
96219418,336535514
137998405,121281015
137998405,201006206
137998405,60586139
137998405,264877951
137998405,334703434
137998405,12345648
137998405,206353938
137998405,173285341
137998405,304259091
137998405,304259091
137998405,218826573
137998405,176206786
137998405,117311089
43864538,184410913
43864538,170895094
137998405,401719570
137998405,83480841
137998405,64878752
137998405,204607768
137998405,119075887
31732015,268624584
31732015,268624584
31732015,11733052
137998405,145293675
137998405,243940803
31732015,375183258
31732015,146348324
137998405,297187037
31732015,124832986
31732015,274096857
31732015,252482030
56377036,372624448
31732015,29170327
31732015,115930407
31732015,239889694
107047436,92062671
107047436,326128339
107047436,199652594
107047436,166124421
107047436,335802045
107047436,65092897
67422920,345369285
67422920,102389793
107047436,378800450
107047436,342377081
107047436,342377081
107047436,77928184
67422920,300707900
109711418,183585569
33463484,195548510
33463484,149338484
33463484,110060808
33463484,295170208
33463484,370576460
33463484,240387524
33463484,243385208
33463484,376265891
116554148,145293675
116554148,135590683
116554148,135590683
33463484,376265891
33463484,164384959
15997681,339358307
116554148,256980365
116554148,367575898
116554148,367575898
33463484,31563669
38915660,14832508
38915660,107779544
120433755,114854384
120433755,217999905
120433755,114854384
120433755,204110600
120433755,127704429
120433755,219581876
81245680,403818007
35112986,156718555
35112986,156718555
33019836,229181471
33019836,83429282
33019836,264463638
52042648,271472364
33019836,229181471
33019836,229181471
33019836,229181471
33019836,264463638
33019836,61877200
33019836,263253881
33019836,27315710
19711693,104317771
8847877,331481924
8847877,331481924
41986655,2359365
22340122,387920379
56845243,287376400
56845243,227600695
56845243,287376400
56845243,287376400
56845243,238765568
56845243,227600695
128476994,169334893
128476994,23294468
84465849,392435901
84465849,198556724
84465849,321689201
84465849,114906806
84465849,114906806
84465849,114906806
6101177,331768805
6101177,232690977
84465849,26667138
84465849,26667138
111035639,287450901
84465849,204353276
84465849,118242358
84465849,173078439
111035639,287450901
64614030,55933063
111232777,289359377
111232777,178237408
67583520,86180945
67583520,285659260
67583520,381438745
67583520,381438745
67583520,84953695
67583520,98807967
67583520,389067568
88159912,187696986
11412443,47924731
11412443,61933496
88159912,38512126
88159912,66296610
35324602,183503329
94106376,183503329
35324602,183503329
35324602,183503329
6101177,5618822
35324602,157420235
6101177,115186858
94106376,260721263
11412443,267023049
11412443,189461547
95520482,28123543
35324602,384013584
35324602,14887601
35324602,246460127
35324602,58932095
35324602,279349274
35324602,43158748
5020210,161921739
5020210,337426353
5020210,249861667
5020210,249861667
5020210,333387801
66566059,70050096
66566059,70050096
66566059,38737274
66566059,81000597
17341591,255701290
17341591,146984593
17341591,118055282
17341591,90899783
17341591,118055282
17341591,124431851
97730927,87007566
97730927,284185781
97730927,382985061
17341591,182346173
17341591,221969043
17341591,69671609
17341591,322526108
17341591,69671609
17341591,84449197
17341591,298789701
17341591,182346173
17341591,137602248
17341591,41913077
17341591,234057449
17341591,133507086
17341591,329912025
17341591,219681114
17341591,234057449
17341591,200077648
17341591,166247384
17341591,234057449
17341591,234057449
17341591,111389680
17341591,295267676
102663288,220454021
102663288,289144617
102663288,150508621
102663288,160588219
102663288,182346173
102663288,99600652
102663288,204047292
102663288,204047292
102663288,78668483
102663288,150689170
102663288,220437005
117968156,79132991
102663288,244565016
82892371,186417001
114955187,89127188
114955187,297316147
114955187,308198061
115457118,356252999
115457118,71691849
119137734,120363402
119137734,219924486
119137734,316532404
119137734,239814557
119137734,394130946
119137734,394130946
56376570,22266921
125441035,64508821
107868172,211961225
107868172,90473103
107868172,89285551
107868172,196144050
121687827,39177755
121687827,39177755
131405782,296505314
131405782,404507136
131405782,170083661
131405782,296505314
131405782,320256194
107868172,22797908
118330286,106717121
118330286,6325086
118330286,35075842
118330286,35075842
133939609,162653930
133939609,89379670
133939609,103506809
133939609,103506809
114664281,232690977
133939609,249047866
13861417,124619121
133939609,287600171
133939609,103506809
133939609,103506809
13861417,387920379
114664281,271004353
64245350,298634403
64245350,298634403
119616442,151856699
51169540,93283802
119616442,232758803
51169540,159601474
64245350,189819948
121782132,74089426
121782132,200077648
121782132,290288010
121782132,204938817
51169540,199744411
121782132,100140603
51169540,125850464
121782132,393447040
121814113,31839292
121814113,336147795
64675604,400528391
64675604,106038137
64675604,229956280
64675604,69861373
119121582,36323326
64675604,69861373
64675604,69861373
64675604,69861373
27811537,55251466
27811537,272612496
27811537,146160281
127712668,379645966
127712668,379645966
74086991,355425061
74086991,140012972
74086991,375917750
122129755,243978811
122129755,162064584
74086991,97064399
74086991,94082087
74086991,313971038
74086991,382924822
74086991,313971038
74086991,378154118
74086991,313971038
74086991,2669285
122129755,332378139
122129755,228547754
120852545,82374951
74086991,115423881
74086991,354988333
74086991,373735361
74086991,298385138
74086991,266408285
74086991,131914819
125368789,469101
74086991,261583029
74086991,3426147
74086991,189341544
125368789,202569810
74086991,299280436
125368789,32422468
74086991,149570069
74086991,214364927
74086991,254549798
125368789,23632335
74086991,307738863
125368789,87007566
74086991,149570069
74086991,295838764
125368789,288303237
74086991,402946958
74086991,119674544
74086991,79072127
74086991,314944715
74086991,153677767
74086991,254549798
74086991,151528611
74086991,254549798
74086991,115423881
74086991,173131939
74086991,23844307
74086991,139301367
74086991,54618823
74086991,173131939
74086991,173131939
74086991,27530555
74086991,173131939
74086991,77421390
74086991,178409834
74086991,29454593
74086991,303068117
74086991,288059039
74086991,288059039
123995552,32694908
65388018,283871248
5698511,365781993
5698511,365781993
5698511,24344542
58468151,68417255
73218701,291364654
73218701,33745619
15627502,2178897
94329829,50226076
94329829,285078605
94329829,348250135
94329829,50226076
94329829,50226076
94329829,161375203
94329829,247452281
94329829,108901462
94329829,20518825
94329829,13224449
94329829,13397168
39861556,81966990
39861556,81966990
39861556,81966990
19146119,115207940
7761295,188384765
46661935,108522242
46661935,198253661
46661935,37983203
46661935,81843675
46661935,73725929
46661935,159245650
46661935,309137939
86901628,110871644
19146119,105720512
98578505,250054430
98578505,250054430
98578505,256175404
29644155,141172640
29644155,378260087
29644155,316152649
21868086,351215109
21868086,11730590
21868086,185095496
21868086,327998807
21868086,336916589
21868086,194107215
21868086,174570066
21868086,194107215
21868086,88833279
21868086,392528504
21868086,194107215
21868086,246528907
21868086,211874261
21868086,194107215
21868086,167190540
21868086,311650525
21868086,246528907
87351790,232190694
87351790,66416315
87351790,240267908
21868086,305872653
21868086,36028267
21868086,90504001
87642673,202907578
87642673,111441967
87642673,298817879
87642673,47697895
103336492,371820429
21868086,318709097
21868086,132203407
21868086,41816696
21868086,382805969
21868086,112942102
21868086,267651898
21868086,45105190
21868086,191890087
21868086,96341161
87642673,242681273
87642673,305872653
87642673,335159595
87642673,274740509
87642673,84293350
87642673,84293350
87642673,26216650
87642673,110232161
87642673,235617673
87642673,110232161
87642673,110232161
52795855,359406607
55975460,246371088
58871895,181962496
107954360,127148385
107954360,58737004
107954360,93485527
107954360,93485527
107954360,266024301
107954360,125512696
102417042,271627769
102417042,125091340
52577851,245205835
52577851,20028257
52577851,362993346
52577851,369593845
52577851,366119509
52577851,151227740
52577851,362993346
52577851,298634403
52577851,328470740
52577851,343040689
35254146,202000559
52577851,339453489
52577851,345931507
66232679,112921813
66232679,243114344
66232679,112921813
117269642,225882314
117269642,32792569
117269642,323250191
117269642,170559214
117269642,312680737
117269642,93521403
117269642,279349274
117269642,323451872
4839533,235678984
66232679,117439851
117269642,398495032
117269642,325592646
117269642,114426174
117269642,245225200
117269642,74976263
125891448,384895496
125891448,250123718
